time,thrust
8.645,67.361522
8.646,67.098055
8.647,66.834755
8.648,66.571623
8.649,66.308659
8.65,66.045861
8.651,65.783231
8.652,65.520768
8.653,65.258471
8.654,64.996341
8.655,64.734378
8.656,64.472582
8.657,64.210952
8.658,63.949488
8.659,63.68819
8.66,63.427058
8.661,63.166093
8.662,62.905293
8.663,62.644659
8.664,62.38419
8.665,62.123887
8.666,61.86375
8.667,61.603777
8.668,61.34397
8.669,61.084328
8.67,60.824851
8.671,60.565538
8.672,60.30639
8.673,60.047407
8.674,59.788588
8.675,59.529934
8.676,59.271444
8.677,59.013118
8.678,58.754956
8.679,58.496958
8.68,58.239123
8.681,57.981453
8.682,57.723946
8.683,57.466602
8.684,57.209421
8.685,56.952404
8.686,56.69555
8.687,56.438859
8.688,56.182331
8.689,55.925965
8.69,55.669763
8.691,55.413722
8.692,55.157845
8.693,54.902129
8.694,54.646576
8.695,54.391184
8.696,54.135955
8.697,53.880888
8.698,53.625982
8.699,53.371238
8.7,53.116655
8.701,52.862234
8.702,52.607975
8.703,52.353876
8.704,52.099938
8.705,51.846162
8.706,51.592546
8.707,51.339091
8.708,51.085797
8.709,50.832663
8.71,50.579689
8.711,50.326876
8.712,50.074223
8.713,49.82173
8.714,49.569397
8.715,49.317224
8.716,49.065211
8.717,48.813357
8.718,48.561663
8.719,48.310128
8.72,48.058753
8.721,47.807536
8.722,47.556479
8.723,47.305581
8.724,47.054841
8.725,46.80426
8.726,46.553838
8.727,46.303575
8.728,46.05347
8.729,45.803523
8.73,45.553734
8.731,45.304104
8.732,45.054631
8.733,44.805316
8.734,44.556159
8.735,44.30716
8.736,44.058318
8.737,43.809634
8.738,43.561107
8.739,43.312737
8.74,43.064524
8.741,42.816468
8.742,42.568569
8.743,42.320827
8.744,42.073241
8.745,41.825812
8.746,41.57854
8.747,41.331424
8.748,41.084464
8.749,40.83766
8.75,40.591012
8.751,40.34452
8.752,40.098184
8.753,39.852003
8.754,39.605978
8.755,39.360109
8.756,39.114395
8.757,38.868836
8.758,38.623432
8.759,38.378183
8.76,38.13309
8.761,37.888151
8.762,37.643366
8.763,37.398737
8.764,37.154262
8.765,36.909941
8.766,36.665774
8.767,36.421762
8.768,36.177904
8.769,35.934199
8.77,35.690649
8.771,35.447252
8.772,35.204009
8.773,34.960919
8.774,34.717983
8.775,34.4752
8.776,34.232571
8.777,33.990094
8.778,33.74777
8.779,33.5056
8.78,33.263582
8.781,33.021717
8.782,32.780004
8.783,32.538444
8.784,32.297036
8.785,32.05578
8.786,31.814677
8.787,31.573725
8.788,31.332926
8.789,31.092278
8.79,30.851782
8.791,30.611438
8.792,30.371245
8.793,30.131203
8.794,29.891313
8.795,29.651574
8.796,29.411986
8.797,29.172549
8.798,28.933263
8.799,28.694128
8.8,28.455143
8.801,28.216309
8.802,27.977625
8.803,27.739092
8.804,27.500709
8.805,27.262476
8.806,27.024393
8.807,26.78646
8.808,26.548677
8.809,26.311044
8.81,26.07356
8.811,25.836226
8.812,25.599041
8.813,25.362005
8.814,25.125119
8.815,24.888381
8.816,24.651793
8.817,24.415353
8.818,24.179063
8.819,23.942921
8.82,23.706927
8.821,23.471082
8.822,23.235386
8.823,22.999838
8.824,22.764437
8.825,22.529185
8.826,22.294081
8.827,22.059125
8.828,21.824316
8.829,21.589655
8.83,21.355142
8.831,21.120776
8.832,20.886557
8.833,20.652486
8.834,20.418562
8.835,20.184784
8.836,19.951154
8.837,19.71767
8.838,19.484334
8.839,19.251143
8.84,19.0181
8.841,18.785202
8.842,18.552451
8.843,18.319847
8.844,18.087388
8.845,17.855075
8.846,17.622909
8.847,17.390888
8.848,17.159012
8.849,16.927283
8.85,16.695698
8.851,16.46426
8.852,16.232966
8.853,16.001818
8.854,15.770814
8.855,15.539956
8.856,15.309243
8.857,15.078674
8.858,14.84825
8.859,14.617971
8.86,14.387836
8.861,14.157845
8.862,13.927999
8.863,13.698297
8.864,13.468739
8.865,13.239325
8.866,13.010055
8.867,12.780928
8.868,12.551946
8.869,12.323107
8.87,12.094411
8.871,11.865859
8.872,11.63745
8.873,11.409184
8.874,11.181061
8.875,10.953081
8.876,10.725244
8.877,10.49755
8.878,10.269998
8.879,10.042589
8.88,9.8153228
8.881,9.5881987
8.882,9.3612168
8.883,9.1343771
8.884,8.9076795
8.885,8.6811238
8.886,8.45471
8.887,8.228438
8.888,8.0023077
8.889,7.7763189
8.89,7.5504716
8.891,7.3247657
8.892,7.099201
8.893,6.8737776
8.894,6.6484952
8.895,6.4233538
8.896,6.1983532
8.897,5.9734935
8.898,5.7487744
8.899,5.524196
8.9,5.299758
8.901,5.0754604
8.902,4.8513031
8.903,4.627286
8.904,4.4034089
8.905,4.1796719
8.906,3.9560748
8.907,3.7326175
8.908,3.5092999
8.909,3.2861219
8.91,3.0630833
8.911,2.8401842
8.912,2.6174245
8.913,2.3948039
8.914,2.1723224
8.915,1.94998
8.916,1.7277765
8.917,1.5057118
8.918,1.2837858
8.919,1.0619985
8.92,0.84034973
8.921,0.61883937
8.922,0.39746735
8.923,0.17623357
8.924,0
8.925,0
8.926,0
8.927,0
8.928,0
8.929,0
8.93,0
8.931,0
8.932,0
8.933,0
8.934,0
8.935,0
8.936,0
8.937,0
8.938,0
8.939,0
8.94,0
8.941,0
8.942,0
8.943,0
8.944,0
8.945,0
8.946,0
8.947,0
8.948,0
8.949,0
8.95,0
8.951,0
8.952,0
8.953,0
8.954,0
8.955,0
8.956,0
8.957,0
8.958,0
8.959,0
8.96,0
8.961,0
8.962,0
8.963,0
8.964,0
8.965,0
8.966,0
8.967,0
8.968,0
8.969,0
8.97,0
8.971,0
8.972,0
8.973,0
8.974,0
8.975,0
8.976,0
8.977,0
8.978,0
8.979,0
8.98,0
8.981,0
8.982,0
8.983,0
8.984,0
8.985,0
8.986,0
8.987,0
8.988,0
8.989,0
8.99,0
8.991,0
8.992,0
8.993,0
8.994,0
8.995,0
8.996,0
8.997,0
8.998,0
8.999,0
9,0
9.001,0
9.002,0
9.003,0
9.004,0
9.005,0
9.006,0
9.007,0
9.008,0
9.009,0
9.01,0
9.011,0
9.012,0
9.013,0
9.014,0
9.015,0
9.016,0
9.017,0
9.018,0
9.019,0
9.02,0
9.021,0
9.022,0
9.023,0
9.024,0
9.025,0
9.026,0
9.027,0
9.028,0
9.029,0
9.03,0
9.031,0
9.032,0
9.033,0
9.034,0
9.035,0
9.036,0
9.037,0
9.038,0
9.039,0
9.04,0
9.041,0
9.042,0
9.043,0
9.044,0
9.045,0
9.046,0
9.047,0
9.048,0
9.049,0
9.05,0
9.051,0
9.052,0
9.053,0
9.054,0
9.055,0
9.056,0
9.057,0
9.058,0
9.059,0
9.06,0
9.061,0
9.062,0
9.063,0
9.064,0
9.065,0
9.066,0
9.067,0
9.068,0
9.069,0
9.07,0
9.071,0
9.072,0
9.073,0
9.074,0
9.075,0
9.076,0
9.077,0
9.078,0
9.079,0
9.08,0
9.081,0
9.082,0
9.083,0
9.084,0
9.085,0
9.086,0
9.087,0
9.088,0
9.089,0
9.09,0
9.091,0
9.092,0
9.093,0
9.094,0
9.095,0
9.096,0
9.097,0
9.098,0
9.099,0
9.1,0
9.101,0
9.102,0
9.103,0
9.104,0
9.105,0
9.106,0
9.107,0
9.108,0
9.109,0
9.11,0
9.111,0
9.112,0
9.113,0
9.114,0
9.115,0
9.116,0
9.117,0
9.118,0
9.119,0
9.12,0
9.121,0
9.122,0
9.123,0
9.124,0
9.125,0
9.126,0
9.127,0
9.128,0
9.129,0
9.13,0
9.131,0
9.132,0
9.133,0
9.134,0
9.135,0
9.136,0
9.137,0
9.138,0
9.139,0
9.14,0
9.141,0
9.142,0
9.143,0
9.144,0
9.145,0
9.146,0
9.147,0
9.148,0
9.149,0
9.15,0
9.151,0
9.152,0
9.153,0
9.154,0
9.155,0
9.156,0
9.157,0
9.158,0
9.159,0
9.16,0
9.161,0
9.162,0
9.163,0
9.164,0
9.165,0
9.166,0
9.167,0
9.168,0
9.169,0
9.17,0
9.171,0
9.172,0
9.173,0
9.174,0
9.175,0
9.176,0
9.177,0
9.178,0
9.179,0
9.18,0
9.181,0
9.182,0
9.183,0
9.184,0
9.185,0
9.186,0
9.187,0
9.188,0
9.189,0
9.19,0
9.191,0
9.192,0
9.193,0
9.194,0
9.195,0
9.196,0
9.197,0
9.198,0
9.199,0
9.2,0
9.201,0
9.202,0
9.203,0
9.204,0
9.205,0
9.206,0
9.207,0
9.208,0
9.209,0
9.21,0
9.211,0
9.212,0
9.213,0
9.214,0
9.215,0
9.216,0
9.217,0
9.218,0
9.219,0
9.22,0
9.221,0
9.222,0
9.223,0
9.224,0
9.225,0
9.226,0
9.227,0
9.228,0
9.229,0
9.23,0
9.231,0
9.232,0
9.233,0
9.234,0
9.235,0
9.236,0
9.237,0
9.238,0
9.239,0
9.24,0
9.241,0
9.242,0
9.243,0
9.244,0
9.245,0
9.246,0
9.247,0
9.248,0
9.249,0
9.25,0
9.251,0
9.252,0
9.253,0
9.254,0
9.255,0
9.256,0
9.257,0
9.258,0
9.259,0
9.26,0
9.261,0
9.262,0
9.263,0
9.264,0
9.265,0
9.266,0
9.267,0
9.268,0
9.269,0
9.27,0
9.271,0
9.272,0
9.273,0
9.274,0
9.275,0
9.276,0
9.277,0
9.278,0
9.279,0
9.28,0
9.281,0
9.282,0
9.283,0
9.284,0
9.285,0
9.286,0
9.287,0
9.288,0
9.289,0
9.29,0
9.291,0
9.292,0
9.293,0
9.294,0
9.295,0
9.296,0
9.297,0
9.298,0
9.299,0
9.3,0
9.301,0
9.302,0
9.303,0
9.304,0
9.305,0
9.306,0
9.307,0
9.308,0
9.309,0
9.31,0
9.311,0
9.312,0
9.313,0
9.314,0
9.315,0
9.316,0
9.317,0
9.318,0
9.319,0
9.32,0
9.321,0
9.322,0
9.323,0
9.324,0
9.325,0
9.326,0
9.327,0
9.328,0
9.329,0
9.33,0
9.331,0
9.332,0
9.333,0
9.334,0
9.335,0
9.336,0
9.337,0
9.338,0
9.339,0
9.34,0
9.341,0
9.342,0
9.343,0
9.344,0
9.345,0
9.346,0
9.347,0
9.348,0
9.349,0
9.35,0
9.351,0
9.352,0
9.353,0
9.354,0
9.355,0
9.356,0
9.357,0
9.358,0
9.359,0
9.36,0
9.361,0
9.362,0
9.363,0
9.364,0
9.365,0
9.366,0
9.367,0
9.368,0
9.369,0
9.37,0
9.371,0
9.372,0
9.373,0
9.374,0
9.375,0
9.376,0
9.377,0
9.378,0
9.379,0
9.38,0
9.381,0
9.382,0
9.383,0
9.384,0
9.385,0
9.386,0
9.387,0
9.388,0
9.389,0
9.39,0
9.391,0
9.392,0
9.393,0
9.394,0
9.395,0
9.396,0
9.397,0
9.398,0
9.399,0
9.4,0
9.401,0
9.402,0
9.403,0
9.404,0
9.405,0
9.406,0
9.407,0
9.408,0
9.409,0
9.41,0
9.411,0
9.412,0
9.413,0
9.414,0
9.415,0
9.416,0
9.417,0
9.418,0
9.419,0
9.42,0
9.421,0
9.422,0
9.423,0
9.424,0
9.425,0
9.426,0
9.427,0
9.428,0
9.429,0
9.43,0
9.431,0
9.432,0
9.433,0
9.434,0
9.435,0
9.436,0
9.437,0
9.438,0
9.439,0
9.44,0
9.441,0
9.442,0
9.443,0
9.444,0
9.445,0
9.446,0
9.447,0
9.448,0
9.449,0
9.45,0
9.451,0
9.452,0
9.453,0
9.454,0
9.455,0
9.456,0
9.457,0
9.458,0
9.459,0
9.46,0
9.461,0
9.462,0
9.463,0
9.464,0
9.465,0
9.466,0
9.467,0
9.468,0
9.469,0
9.47,0
9.471,0
9.472,0
9.473,0
9.474,0
9.475,0
9.476,0
9.477,0
9.478,0
9.479,0
9.48,0
9.481,0
9.482,0
9.483,0
9.484,0
9.485,0
9.486,0
9.487,0
9.488,0
9.489,0
9.49,0
9.491,0
9.492,0
9.493,0
9.494,0
9.495,0
9.496,0
9.497,0
9.498,0
9.499,0
9.5,0
9.501,0
9.502,0
9.503,0
9.504,0
9.505,0
9.506,0
9.507,0
9.508,0
9.509,0
9.51,0
9.511,0
9.512,0
9.513,0
9.514,0
9.515,0
9.516,0
9.517,0
9.518,0
9.519,0
9.52,0
9.521,0
9.522,0
9.523,0
9.524,0
9.525,0
9.526,0
9.527,0
9.528,0
9.529,0
9.53,0
9.531,0
9.532,0
9.533,0
9.534,0
9.535,0
9.536,0
9.537,0
9.538,0
9.539,0
9.54,0
9.541,0
9.542,0
9.543,0
9.544,0
9.545,0
9.546,0
9.547,0
9.548,0
9.549,0
9.55,0
9.551,0
9.552,0
9.553,0
9.554,0
9.555,0
9.556,0
9.557,0
9.558,0
9.559,0
9.56,0
9.561,0
9.562,0
9.563,0
9.564,0
9.565,0
9.566,0
9.567,0
9.568,0
9.569,0
9.57,0
9.571,0
9.572,0
9.573,0
9.574,0
9.575,0
9.576,0
9.577,0
9.578,0
9.579,0
9.58,0
9.581,0
9.582,0
9.583,0
9.584,0
9.585,0
9.586,0
9.587,0
9.588,0
9.589,0
9.59,0
9.591,0
9.592,0
9.593,0
9.594,0
9.595,0
9.596,0
9.597,0
9.598,0
9.599,0
9.6,0
9.601,0
9.602,0
9.603,0
9.604,0
9.605,0
9.606,0
9.607,0
9.608,0
9.609,0
9.61,0
9.611,0
9.612,0
9.613,0
9.614,0
9.615,0
9.616,0
9.617,0
9.618,0
9.619,0
9.62,0
9.621,0
9.622,0
9.623,0
9.624,0
9.625,0
9.626,0
9.627,0
9.628,0
9.629,0
9.63,0
9.631,0
9.632,0
9.633,0
9.634,0
9.635,0
9.636,0
9.637,0
9.638,0
9.639,0
9.64,0
9.641,0
9.642,0
9.643,0
9.644,0
9.645,0
9.646,0
9.647,0
9.648,0
9.649,0
9.65,0
9.651,0
9.652,0
9.653,0
9.654,0
9.655,0
9.656,0
9.657,0
9.658,0
9.659,0
9.66,0
9.661,0
9.662,0
9.663,0
9.664,0
9.665,0
9.666,0
9.667,0
9.668,0
9.669,0
9.67,0
9.671,0
9.672,0
9.673,0
9.674,0
9.675,0
9.676,0
9.677,0
9.678,0
9.679,0
9.68,0
9.681,0
9.682,0
9.683,0
9.684,0
9.685,0
9.686,0
9.687,0
9.688,0
9.689,0
9.69,0
9.691,0
9.692,0
9.693,0
9.694,0
9.695,0
9.696,0
9.697,0
9.698,0
9.699,0
9.7,0
9.701,0
9.702,0
9.703,0
9.704,0
9.705,0
9.706,0
9.707,0
9.708,0
9.709,0
9.71,0
9.711,0
9.712,0
9.713,0
9.714,0
9.715,0
9.716,0
9.717,0
9.718,0
9.719,0
9.72,0
9.721,0
9.722,0
9.723,0
9.724,0
9.725,0
9.726,0
9.727,0
9.728,0
9.729,0
9.73,0
9.731,0
9.732,0
9.733,0
9.734,0
9.735,0
9.736,0
9.737,0
9.738,0
9.739,0
9.74,0
9.741,0
9.742,0
9.743,0
9.744,0
9.745,0
9.746,0
9.747,0
9.748,0
9.749,0
9.75,0
9.751,0
9.752,0
9.753,0
9.754,0
9.755,0
9.756,0
9.757,0
9.758,0
9.759,0
9.76,0
9.761,0
9.762,0
9.763,0
9.764,0
9.765,0
9.766,0
9.767,0
9.768,0
9.769,0
9.77,0
9.771,0
9.772,0
9.773,0
9.774,0
9.775,0
9.776,0
9.777,0
9.778,0
9.779,0
9.78,0
9.781,0
9.782,0
9.783,0
9.784,0
9.785,0
9.786,0
9.787,0
9.788,0
9.789,0
9.79,0
9.791,0
9.792,0
9.793,0
9.794,0
9.795,0
9.796,0
9.797,0
9.798,0
9.799,0
9.8,0
9.801,0
9.802,0
9.803,0
9.804,0
9.805,0
9.806,0
9.807,0
9.808,0
9.809,0
9.81,0
9.811,0
9.812,0
9.813,0
9.814,0
9.815,0
9.816,0
9.817,0
9.818,0
9.819,0
9.82,0
9.821,0
9.822,0
9.823,0
9.824,0
9.825,0
9.826,0
9.827,0
9.828,0
9.829,0
9.83,0
9.831,0
9.832,0
9.833,0
9.834,0
9.835,0
9.836,0
9.837,0
9.838,0
9.839,0
9.84,0
9.841,0
9.842,0
9.843,0
9.844,0
9.845,0
9.846,0
9.847,0
9.848,0
9.849,0
9.85,0
9.851,0
9.852,0
9.853,0
9.854,0
9.855,0
9.856,0
9.857,0
9.858,0
9.859,0
9.86,0
9.861,0
9.862,0
9.863,0
9.864,0
9.865,0
9.866,0
9.867,0
9.868,0
9.869,0
9.87,0
9.871,0
9.872,0
9.873,0
9.874,0
9.875,0
9.876,0
9.877,0
9.878,0
9.879,0
9.88,0
9.881,0
9.882,0
9.883,0
9.884,0
9.885,0
9.886,0
9.887,0
9.888,0
9.889,0
9.89,0
9.891,0
9.892,0
9.893,0
9.894,0
9.895,0
9.896,0
9.897,0
9.898,0
9.899,0
9.9,0
9.901,0
9.902,0
9.903,0
9.904,0
9.905,0
9.906,0
9.907,0
9.908,0
9.909,0
9.91,0
9.911,0
9.912,0
9.913,0
9.914,0
9.915,0
9.916,0
9.917,0
9.918,0
9.919,0
9.92,0
9.921,0
9.922,0
9.923,0
9.924,0
9.925,0
9.926,0
9.927,0
9.928,0
9.929,0
9.93,0
9.931,0
9.932,0
9.933,0
9.934,0
9.935,0
9.936,0
9.937,0
9.938,0
9.939,0
9.94,0
9.941,0
9.942,0
9.943,0
9.944,0
9.945,0
9.946,0
9.947,0
9.948,0
9.949,0
9.95,0
9.951,0
9.952,0
9.953,0
9.954,0
9.955,0
9.956,0
9.957,0
9.958,0
9.959,0
9.96,0
9.961,0
9.962,0
9.963,0
9.964,0
9.965,0
9.966,0
9.967,0
9.968,0
9.969,0
9.97,0
9.971,0
9.972,0
9.973,0
9.974,0
9.975,0
9.976,0
9.977,0
9.978,0
9.979,0
9.98,0
9.981,0
9.982,0
9.983,0
9.984,0
9.985,0
9.986,0
9.987,0
9.988,0
9.989,0
9.99,0
9.991,0
9.992,0
9.993,0
9.994,0
9.995,0
9.996,0
9.997,0
9.998,0
9.999,0
10,0
